trans_id,trans_sales_amt,customer_name,category
2112,242583,BVD,1376
48700,343982,NEP,312
41549,257328,BHP,1217
5127,28696,OFX,116
30775,312902,EPI,1051
13986,249849,JWG,255
7361,454983,DYN,918
53748,221810,LGC,244
63454,68862,IKT,1148
19787,477848,BUK,722
7951,90726,NIT,21
64932,398381,XRR,315
24851,115005,RGD,904
48020,57515,JEK,1050
11766,396403,FGC,592
57729,53110,LGP,808
28809,13764,UMQ,132
19147,292283,TIL,899
51602,271005,WHV,596
18180,402543,JJS,26
2027,411556,CXJ,890
7524,86053,NPW,485
22608,252836,NBA,735
61900,250390,WAQ,1138
54317,56980,WEZ,347
57333,91602,EFI,976
25865,403567,ZOD,787
10718,445311,DOC,156
30902,345414,BFA,395
63271,274151,HGO,737
33970,258687,OZP,1338
32647,178189,ROV,534
37321,290261,MAK,1143
33949,132775,YHK,822
24139,94680,RQC,1372
53707,408504,LSF,1293
59926,214806,TRO,1421
31862,451289,DRX,969
32426,184732,WRM,989
60074,139592,OCH,1128
52772,136353,HHH,796
29795,294656,CYN,1391
19249,137052,QOG,447
39024,147044,RVG,293
7698,343151,CMF,731
49397,137283,RXC,410
54006,362492,FAE,1424
42897,155874,EOZ,1435
43193,77149,IAR,83
24827,469726,BCE,1498
26167,481110,SYJ,1363
13014,311921,HUT,118
63191,86847,YGE,750
49164,429314,VKI,41
19447,440013,YDB,1283
42804,317860,KSI,1137
17883,223995,ILP,989
51684,176608,DZT,323
2244,359965,ODW,1385
32165,24051,YFL,1372
26753,41794,DPC,229
49323,216716,ZIU,1308
28522,180011,MXO,1494
64696,114228,CEN,604
7761,112967,XNC,1157
39403,164644,MHK,432
21478,79357,BUE,1382
21348,480661,RJR,716
57080,265786,JWW,991
44248,221013,DMT,1243
24833,330037,ZNE,1073
63470,494029,VSN,872
17268,335513,AEX,955
51354,101424,BXS,694
4888,145668,APC,229
33747,469251,UQJ,74
49721,16420,LBS,640
29238,67210,CRU,850
44224,416834,NRN,850
32303,395455,CJR,107
18086,393522,CUM,821
37367,306109,YEX,327
3915,304269,OXX,993
49229,416370,OCF,1083
6470,9144,NJM,1024
41245,350695,HFY,744
23803,298660,UBB,682
8810,214124,RFT,431
56431,483320,XLK,1449
59383,461947,CNB,115
38984,474912,TUE,255
14089,180875,YBH,66
48560,271150,LEP,763
43668,466459,LMM,443
40957,490811,WBD,242
2407,330874,XZZ,140
35508,266865,KLF,636
58416,249928,YFR,48
34195,182605,TWO,674
57488,418181,JEE,1287
34173,32761,XPU,315
45587,36235,ARL,1334
12524,166112,QDE,663
22365,297787,JNI,1161
3130,216612,HCC,303
53054,86698,UJL,845
24772,236646,RAF,1409
3809,260445,GVK,425
9441,88265,TSC,2
57943,375279,WCQ,305
21678,95175,TKC,481
25171,44169,CKJ,1103
49670,336186,LUI,1270
2323,145475,MOK,1136
13924,146348,LBR,1486
1126,366317,JZH,394
49814,359733,JWL,184
57009,421000,XCB,148
56299,126954,PPW,347
7313,256297,KVE,1352
58696,380182,CHE,1393
48686,102445,RNK,1240
37314,417861,PXF,55
20396,54423,QHF,1188
27526,360098,FHI,789
33291,385090,DMH,345
5973,372054,WUM,1043
23004,22528,RCO,543
46353,410819,EAQ,1197
10737,342824,DEC,599
14481,383558,MQV,943
53462,251965,ATE,574
39219,204433,CJJ,653
37458,332422,POQ,387
54573,327254,PMX,483
7329,277567,PDY,679
24306,318192,LTJ,773
26128,397730,VVE,409
61483,177824,AAL,1331
17311,354991,EDZ,1482
22079,326341,HPJ,960
1930,127187,IHL,580
56449,334031,NPJ,1297
56142,482484,MAN,655
59669,446417,LUN,121
55903,278209,BCJ,758
55077,73913,UDM,259
27353,151183,MJE,1171
41322,157053,NUC,666
14538,85217,GSX,1455
37133,207744,ZJT,223
41870,159941,GGD,784
37758,268601,WWG,1166
15555,380029,UBF,380
52219,431158,YNN,843
35053,459353,ATA,919
2313,229991,HBC,1010
45391,314985,BNZ,245
21981,133718,SVS,1288
52138,90495,NIS,719
26433,416299,VAC,654
25333,322270,NNO,565
24226,494211,GWT,1076
42927,169685,YWO,1036
15108,167984,TKU,265
63912,22682,KMG,317
18413,114223,GAJ,381
18272,155182,BKH,962
23537,491489,BOY,1214
48801,224689,MKI,1354
28650,57772,DTN,600
33898,485511,EBC,227
34347,555,QJG,18
32365,423913,HLN,1029
14887,160935,COW,218
34640,442494,HNB,1410
63468,9373,XGS,1012
31910,45219,YEO,1066
9219,235600,WFG,1100
12331,206693,TQD,1033
4976,364310,LJC,1139
34745,449673,REY,724
14514,152783,CMA,1023
37107,168803,IUR,564
58383,447129,ECK,1418
38294,23161,HFM,1038
1068,262285,SZQ,108
2566,51041,ZZG,914
44771,85362,EAE,682
44775,82905,CYF,299
32834,470050,PBO,1174
61648,162399,QXG,201
39184,219209,EHJ,1009
44388,192217,CYH,546
10787,86979,NMW,594
54411,468937,JKC,1044
8136,65986,HAB,145
15093,257561,DOB,499
7954,310647,NGN,334
19389,341476,QAC,422
56490,102659,YPH,1140
6133,167546,NWT,169
44149,319899,VWG,1343
32918,399787,PYU,101
24505,307531,ZEE,1415
21929,103034,KBL,739
53065,100324,RSM,738
58560,272257,RKS,878
33116,297004,OCA,948
18216,102240,MYD,87
36691,88511,ETF,121
41587,189657,VCY,1318
36530,250136,KSW,1218
14874,240669,PYO,1078
3648,337161,PXH,102
50765,329816,WOL,329
9884,280332,RYB,880
16101,458287,QDS,1285
5498,341012,KSW,854
55434,313814,SUL,1056
57743,244511,RYJ,1259
44146,66805,BNM,1490
62790,235516,MJX,157
10007,191063,IZM,894
8544,189268,BMQ,919
63482,154329,MHF,872
37692,350997,VWJ,1483
8492,191075,TSS,299
64405,306331,NMS,1418
9351,151898,CQC,220
53212,108900,VIB,891
57976,326245,BTM,1066
63797,206827,FNL,1233
19011,401185,AMD,817
49276,157927,MKX,655
60417,390090,WLS,238
58092,233628,YCF,1437
14688,162520,YHX,848
55430,279076,GOP,871
61968,238764,QKI,492
15201,319259,MHV,755
9168,188911,HHE,1015
60376,261345,BGQ,846
63941,92780,ETE,208
28553,197613,FGB,1406
33550,456402,NNB,356
20676,299879,NAE,658
61111,69561,IUR,569
21038,180334,MBE,1188
62512,499160,KNF,143
31566,149128,YDU,589
39284,348379,IKU,1156
704,381099,XNS,203
16940,28549,WXH,1130
30165,207517,YDL,1253
43062,232544,NGC,374
39871,211213,WRD,1006
12951,245188,BWT,708
6289,84494,LAE,1005
40381,464465,UEM,293
40659,145745,LCU,400
56501,162395,JZS,1195
62939,118017,OHP,593
33588,118555,LWB,1229
51775,493639,KYJ,942
1003,356288,UEB,681
41046,264402,KOB,558
61750,430938,VTS,164
61483,135493,HGL,1475
43031,229324,XAO,1064
9354,366515,HPA,658
51102,49405,YBG,377
13564,54748,LXZ,1275
21210,495150,UNS,1082
29133,460095,WNZ,1496
50766,291654,HIZ,635
37379,370619,FTV,1186
47619,133118,NYL,585
26413,314841,SXX,898
303,416714,RRK,492
63626,382751,YCT,283
40248,117744,WZM,347
3696,445525,GUV,817
48580,214039,TIO,72
57084,4887,HAV,17
20629,198334,YUN,1466
12886,258290,YLD,425
16446,327320,ALB,376
36081,199720,WTT,510
39136,362012,YEE,612
45178,103444,HKT,425
18055,214287,ZQW,738
52344,454738,AAY,779
35334,448783,CMP,493
11594,129837,QJJ,668
42423,400548,WJT,265
45644,428236,ZWR,1267
25125,405045,EHA,35
8924,418011,POO,74
41507,257815,ART,1091
38461,342668,PDD,1106
50667,385664,CPI,1157
4307,267473,CVI,1163
42765,388553,TGT,1094
59092,174197,JZS,532
42243,244348,MOX,651
37744,26658,UTE,957
46494,365693,MCA,1241
6348,347844,OYY,1432
36163,328535,LMA,226
54312,206655,TDS,842
49383,114295,AFI,889
62778,77757,NMK,441
61933,216536,FYC,192
1504,326487,LEF,1492
46320,237185,IIS,1460
49614,454509,RQL,324
18827,394480,IQT,982
50986,475821,MRB,727
8258,6837,QPY,226
58849,326949,ZCM,1182
22568,315555,BNO,2
2456,31924,ODS,957
11626,53189,LTH,676
33363,434412,MSR,1005
51786,60978,LSJ,1183
53295,79955,VPR,973
19404,226610,WTK,1166
59516,350173,IUL,1206
13385,200296,ZRS,14
49904,181872,PLX,761
47012,294567,PFH,284
38364,259094,TRZ,1317
26919,190681,OGR,1481
37766,14483,IVQ,122
20517,49857,WKU,1046
21379,302987,HCQ,1470
49166,70761,STY,787
51062,233477,VII,737
53808,312853,AMR,892
42423,33087,XLZ,1473
47445,85180,FWG,1410
57408,124987,TRZ,428
46466,95324,QHG,1201
47916,211142,EDE,1250
61205,81363,LGO,1161
37253,494605,JVO,666
41927,340124,DHP,776
54440,232895,TFO,840
60352,76041,IYO,231
7822,280989,JAY,343
46790,159891,QJQ,209
46392,30703,UXE,542
47605,178899,TWP,314
64132,30977,MLD,1100
60824,282712,MPJ,304
49907,324970,NSY,342
38777,468656,QUL,321
36360,498613,THJ,522
28736,315209,IQD,723
10883,483391,WAW,1326
41989,253390,ALO,366
39356,260043,QSP,762
53863,32764,KOS,1147
55697,260093,CDL,490
57243,188386,AYG,430
5299,209399,WCP,891
5808,348601,WLC,174
9612,63618,ATP,1466
16272,331363,XUL,577
24232,245299,RAT,1349
19989,160989,TUD,1307
25983,106420,BVV,58
7833,134638,PHE,277
21909,309374,KSC,110
42455,236257,UWO,1415
18134,125097,IBX,1447
34305,253932,KKE,388
46482,38906,XVP,174
63995,281114,RKQ,1102
18667,167796,BXY,68
44918,19442,KGH,1066
32536,382791,MSZ,754
31075,22649,HQE,1106
21296,277578,NJV,484
49810,455700,YON,1032
22657,142921,OZH,258
36259,375523,YFR,95
8103,38036,IUN,808
39254,333986,BBL,1347
28438,470636,XNZ,159
18466,151270,TZE,1195
33884,20602,HGZ,1051
12836,142792,ONZ,1443
60011,240285,ERU,913
4281,333165,QAT,255
694,368871,TQG,1478
46898,390761,SPY,1249
52252,294282,OJD,767
56820,281851,BQA,1119
58454,464726,SUX,542
61587,9261,GWN,1427
28546,235946,YSI,1385
18390,145697,ANF,1395
6903,256107,XUZ,542
24822,247466,TJJ,421
6029,184696,SZX,280
2526,407225,IPO,781
23655,207876,HEB,1445
16511,464203,DHD,901
41963,64320,UBE,653
33268,291363,FRO,131
7526,369143,PYS,904
56789,497594,QSE,85
55555,194088,UBH,939
934,339397,XJN,218
13413,114487,UQN,895
15469,234048,KAU,740
62976,434000,JPP,414
21551,109327,PEO,395
23255,90392,KQW,664
30379,354304,RCB,546
36896,427213,TSR,496
61968,218279,ZDC,394
16132,418865,BCR,824
2222,115150,OMZ,564
56362,294712,ZGI,261
31345,51469,QJP,735
54427,49569,TZK,1253
37123,322643,QNO,550
52975,88400,WVP,1388
37531,411992,CGI,2
43096,367220,GKF,1328
48846,31943,ERC,1260
33923,421296,QDG,307
27618,341097,DCW,426
11202,54234,MUQ,1336
23391,115084,DNV,904
57641,283754,RQD,1494
1744,43031,IVH,604
3427,400090,ULE,534
6517,461341,OPR,1355
54613,492473,EDW,113
25415,64293,CRI,612
4961,33295,JLY,874
54010,87457,KZM,431
38797,75654,EBD,75
56948,273420,QKN,1454
21659,380213,YRZ,77
20867,327837,HXG,5
21839,248892,DDF,738
12002,344742,MIN,988
7070,384309,LCB,404
29504,345349,FSX,1318
4977,266380,QCA,1340
35675,104159,IXD,569
26378,186974,NLM,465
11443,383417,JWQ,622
42135,246990,TCO,1148
39227,81233,NOX,1259
56733,484688,JFM,1419
48213,275981,FPG,1147
3556,364254,GDB,1416
4782,405215,UIJ,278
36691,216835,ELM,100
13663,153339,JJS,82
23659,435310,WTI,562
36595,279742,JEE,372
11112,326119,IXH,137
20816,131617,TVQ,387
61341,259610,PUI,1448
6949,1761,RJM,844
38647,366905,EGI,39
52221,245696,QOQ,61
45269,244362,CNM,487
38211,437427,ERY,631
8347,448179,YHF,1327
14312,243788,QTQ,726
18586,8008,SFZ,680
1482,112065,RZA,893
488,246213,PWV,1405
29836,468427,FPQ,1321
339,126225,HSW,1049
9919,70900,SJI,782
17376,344850,GEX,609
58937,377437,BHR,1255
47063,497900,EYF,1264
1135,204370,RMR,135
14722,150345,MUE,1360
25230,240767,VVA,753
4002,107331,JBM,355
62364,356510,CUT,350
10195,52408,ZGH,344
53693,156028,MFT,1210
27773,284213,ITU,232
57201,428533,DJD,1111
41829,108445,CQF,1292
24167,249848,NFU,447
14424,19769,ODP,1369
36198,93445,SLK,901
37813,488358,LCI,536
608,454522,JQZ,389
41270,37759,GGM,1288
58714,472288,KHS,723
2475,140563,DWO,656
61376,317969,LGP,143
13045,33244,GWM,335
55762,185770,YQK,1418
34974,449668,NHR,746
60077,320900,PJU,1081
62845,384779,RXK,374
61906,255069,IBZ,953
45729,52894,MIK,294
54043,75673,ZGL,1268
63830,44041,NJE,473
12160,127000,VXG,1467
51565,404352,OMW,1482
22502,343284,GIN,153
16673,275712,XDS,1163
13240,304424,DRE,366
19397,444215,LQZ,413
26541,328039,EUA,448
59209,221527,AQG,834
10617,77399,CPL,254
32333,456907,IPM,662
17000,430183,FGA,1202
21006,405612,TQC,283
22881,149651,KEE,501
45673,173238,SXG,1160
53731,441748,NRW,317
59006,241657,RDL,1175
57714,283139,LUM,1424
54539,38734,IMI,654
11298,271510,XPR,788
19803,467654,EHF,261
47203,206903,HJG,257
7761,186272,DUM,1223
19647,315227,FEX,433
50520,128942,NFN,1401
41288,255725,PAL,1021
38864,246212,VEV,291
19366,320372,QBC,53
37584,197391,AEG,875
47406,238680,EZH,197
63006,170962,LGW,1050
2393,30809,DXG,221
19410,145889,FNL,757
4233,122142,BLU,115
59390,247449,NAF,1450
29275,426362,NAZ,83
18230,398675,FKX,613
6043,13400,FHL,1044
42276,159659,RZC,355
5662,392690,BXB,363
41541,422393,CEH,1459
18448,368205,ACB,1414
61675,476711,THJ,269
57151,105806,DLI,1123
47594,379498,UCM,836
53174,178536,ZES,1010
61758,150481,AOQ,436
944,204257,RLO,299
9816,12980,KJW,683
53108,333959,IIN,1014
42836,141764,HNG,592
45606,90509,IIG,1120
56461,192851,USO,1381
29895,187836,EMU,1327
7950,458547,SWR,1191
13764,426958,FJO,1278
46536,410751,UIR,1298
37417,366447,THY,1413
18213,291470,SUQ,1283
20747,423377,GVB,375
1048,292419,TPG,1327
17842,297767,NKB,425
56229,258828,QBY,181
35665,59347,KDV,681
33079,21619,MLP,606
49548,66368,HVT,876
59514,202654,VXJ,1156
24628,287826,OZI,1048
29888,138675,HYD,854
6360,343366,HHY,492
30696,485969,PHD,1493
45525,298189,FCU,3
25829,400708,NVK,70
45354,426242,RZT,458
36429,229831,BOC,734
30235,355745,KRQ,757
8281,447364,FBG,800
20578,277813,WOQ,1057
61978,441174,APT,1248
40852,358020,EJR,1461
19178,244914,QCE,1266
16370,188736,IRC,607
32499,455002,UXY,729
33700,93320,ELW,1030
10939,12739,XSP,807
26045,220260,JTM,1139
6211,302600,PSQ,1020
5006,78212,EYT,315
46831,439948,HLN,764
48875,357171,KPC,94
60909,455108,ZTW,1207
64508,54970,GRQ,684
32191,230762,OJV,119
56525,192473,FTM,1405
46804,263981,MRB,146
64883,31838,VBN,103
37990,422686,RDI,398
12491,173153,FHZ,484
1362,383891,VAZ,1302
31263,419112,DRU,254
35807,148656,MKS,23
28645,395745,YAI,1134
13705,295184,DZK,1459
14332,89979,FQO,544
54936,323074,VLJ,574
29388,402451,LST,1500
63781,195671,SOB,308
14901,50304,PAY,257
25283,84623,IUH,1027
30840,66284,JLY,379
46353,243519,QBH,714
40432,146036,JBY,331
33445,464890,AXX,137
29109,410240,JUL,1013
21436,10047,IXZ,290
63687,437390,SRZ,1071
52722,149417,PRF,357
12921,12672,NYI,516
47873,120006,TGJ,235
40257,312897,VIK,447
20428,488033,EIN,1313
26610,326389,FBO,1456
59062,449173,FBZ,196
15768,194664,ELS,1493
56989,382540,CZB,918
37945,178219,POT,278
61892,438409,OPQ,534
831,234079,ZRU,355
43145,410830,NKO,1062
25189,409427,KSY,1167
46031,57277,MFR,1333
46416,183446,MPZ,795
25553,287346,CTI,739
164,429347,VYM,696
2347,376718,HJM,1104
35166,203472,HEB,515
37487,135294,DWD,113
4672,348802,ZVJ,1480
35843,49565,RFR,287
40117,330809,MKU,753
18893,359403,OJJ,1405
59435,268950,QMR,746
54786,72706,MYG,1179
4726,167346,DEN,544
21998,330450,JKN,1012
46070,15361,FWC,1030
17803,1306,ODE,280
21856,394401,ODD,204
3678,325418,UUZ,900
15411,470451,ZTG,821
30642,246096,YWP,200
25211,348409,ZGF,309
48091,38678,DBH,226
30232,467999,DTI,497
13005,421501,GNN,987
21332,275646,DNY,761
34647,288239,WVG,648
18939,340839,MRK,1472
63338,418206,EVF,486
16790,45734,YZZ,1336
1721,314455,PIP,479
37165,305375,TSE,1310
52928,172950,ASE,618
36361,195483,DPZ,776
33270,44052,JFM,722
6623,106635,KIM,116
290,72130,ZKP,1300
23635,201644,AIT,34
11227,426405,SQQ,815
17449,313790,YNX,1293
1577,74205,OJI,208
43383,383778,JPV,266
34653,45172,PRV,967
33995,281855,WOW,237
52402,47778,MDW,924
46668,215422,PNL,223
2118,411339,JFU,1177
6606,370017,EAI,1135
33972,181543,NPT,158
534,420346,ZWM,448
55103,187458,SHZ,1182
31677,96138,CMK,281
37875,357742,ZOS,905
20215,45669,HKN,478
40902,382888,HUE,201
41899,136170,MGX,496
38876,335109,GRV,1496
39975,412163,FHL,916
24091,263016,SPM,1030
23003,243893,IAC,860
15255,24731,OEN,16
39456,219521,RSZ,341
49670,16933,ZVC,1217
43313,492579,ZEW,1430
28405,82288,VPP,90
19784,113635,PYN,154
33572,167749,RNB,914
48315,427101,OQP,479
34857,16131,HQX,508
12949,278233,TFA,51
45709,164998,VXQ,1103
1343,14542,EEY,621
3026,254908,DEY,849
25419,193291,RKZ,232
28685,12715,VZC,610
60558,93827,SNC,344
35319,141661,CHH,877
26211,211235,MIA,686
54972,371041,ISY,1298
39802,489866,EJO,1018
29966,9159,ZVZ,955
9165,186997,RRO,31
38700,187633,MXZ,888
56479,285227,MRC,726
16912,40119,CQF,550
35590,230635,VYL,414
14447,342340,FHU,312
36235,66957,BIN,865
27000,66685,UUD,849
62278,341941,KME,348
25861,398809,ZVL,497
57313,456812,JHN,196
41802,305462,FOZ,1466
594,167890,NOW,1190
32883,307656,YFC,1208
42868,78339,HOK,658
44608,39706,KVD,781
62953,291426,RBL,56
56874,237056,RUN,1003
28236,97428,BRT,57
63252,286660,UZU,408
21862,10987,KVZ,1373
2028,422867,IXT,1447
2387,66625,NGN,157
19740,221201,DPL,1084
4597,280183,MQY,514
23129,320246,XHN,96
35689,110447,CHQ,331
10209,353312,SFB,122
3505,306977,KAB,779
24347,442161,ZFZ,440
58878,284157,RAO,1365
17086,449933,DEL,1336
9145,279587,RYD,1250
52084,67674,ZPR,166
22928,426388,JWP,1107
2388,392147,NPJ,941
12491,118367,DAN,964
36820,468551,APP,1079
11148,412648,EHI,403
23457,472754,QYX,1298
40978,418796,TSK,1189
47607,291654,LQO,244
60356,283817,MFQ,317
54220,252309,JTH,1099
55914,376782,SNZ,1226
53227,70133,BVC,394
12240,418088,TVW,1325
34204,473927,CMU,1150
62431,16681,UID,695
5759,148088,KZH,263
30066,210323,RST,1322
37405,103401,JZE,170
35761,485027,NKP,593
62990,282032,GQY,1300
23004,16502,EVJ,717
53201,398274,NIO,4
26214,342349,RTV,1069
58897,355220,ZAX,159
29540,281893,NFP,1422
57371,211643,VOH,59
15203,479337,SQP,1225
19837,14760,EWN,739
52109,432982,ZAS,374
42730,325829,KRK,812
31497,478734,KNE,334
14800,15877,QKI,580
60847,386964,GRJ,1250
33968,333289,NXZ,145
52546,147403,NQP,1068
10088,28712,OMT,373
35084,431716,PLR,673
63276,475905,OZU,261
60304,231982,QLL,827
5493,31873,TBW,837
11854,68152,BBI,46
50522,337861,UVC,1299
50462,114170,RDA,28
12795,300346,RXD,632
11863,387341,DTK,801
11862,84279,CHF,92
11682,292318,KBD,735
61000,134774,OWI,654
42160,154748,ETP,737
57274,173002,IXQ,1151
50054,376542,FPB,585
41205,127370,QTQ,1071
10073,74532,EVF,656
14654,463749,FTJ,335
10442,216001,BWE,321
31647,200434,YQD,1241
7659,157180,HNB,496
37168,141917,AAT,1024
62130,328202,CXR,532
38651,141549,AXX,825
11592,50990,TFD,1017
13035,459278,SVG,306
57631,328265,DND,950
51615,394540,ZNM,917
13939,182021,RGO,1060
35807,195343,CIE,551
20114,405815,SNP,858
61160,10881,BHO,250
59574,414314,JWC,945
51249,126144,ZFW,1212
24528,386533,VEI,846
59414,445000,HHV,544
4192,161992,FOS,818
29885,47731,TSN,1432
979,499861,OIM,1063
48270,35954,OBG,1199
37430,263152,HOR,1243
50314,346071,IHJ,1451
22076,133051,SHE,889
12243,281540,TER,504
29971,158833,CTY,379
64560,197079,NSV,1214
40235,257802,LHV,44
34262,391171,KMK,1012
5130,490038,AZL,947
35485,160932,HSB,498
5275,296837,ALL,339
24706,91364,SSD,142
63408,454396,FLU,1433
1733,42496,SSB,40
15475,398935,OGT,1104
30003,242800,WTM,809
58598,259048,QCX,919
38635,186932,AVB,607
29240,79983,LRO,968
54274,127667,CBJ,1035
20948,122387,NPL,658
33936,356357,BVT,588
63936,194805,LHU,1493
10402,442413,YUV,99
63562,490621,BHH,508
57976,334561,DRN,995
11219,429866,FFN,234
35535,264148,WTV,577
47933,20978,MBC,725
9557,249850,PPX,1166
44648,205021,UXR,1210
59981,187893,QFR,1213
57982,342708,BYL,1476
53374,249117,QKT,95
3079,315130,FWX,721
33755,142413,RNG,1429
33609,19324,RZA,824
27720,443693,FKJ,1154
52101,153547,FRA,1243
2566,333233,OZP,323
48577,370529,NZI,1016
24877,134973,QBP,842
18219,35788,ZBD,430
12295,345886,JSR,256
11481,93740,UHV,841
10537,347861,EOZ,902
48382,238145,USK,162
26771,366921,SZA,118
48866,453495,ZNJ,174
49504,38824,TJO,1021
58512,374296,VKB,352
8642,311538,UJY,870
19881,359043,ZAG,948
36720,283357,PJA,882
48954,248461,CHL,590
52050,56343,EIG,1008
13427,447833,XVP,753
63840,383473,CLE,1161
53165,333711,KXY,1447
49100,255469,BDP,486
50047,126370,SKK,561
63286,271808,FSI,712
59376,105695,WEB,677
15622,481663,HPU,323
41433,395353,SEA,654
19589,392625,YIM,607
13198,52506,MMD,606
35880,454639,JPH,477
7588,261331,GQO,46
64442,383925,KTT,1346
17063,112307,RBP,313
25130,321006,FTB,1122
24371,90877,EZW,117
21280,496206,LWT,1252
59884,65917,NKB,255
45910,120243,YCI,74
26655,259133,JAX,529
23478,315231,CDL,710
27558,147212,RUI,1347
49529,303231,UMV,431
24471,119847,VTK,1235
6968,355196,OTC,403
28053,217036,WJX,1118
6783,317483,XPY,1041
11797,98018,VVA,1043
56963,451151,TYS,1345
45192,118192,YEY,554
2439,356525,WQH,1404
19231,451909,GNP,374
40399,167939,IIX,944
48697,101831,XLA,252
34703,226339,NIG,1269
45849,427711,UBR,1475
27692,24367,YJR,936
49976,374746,YIK,838
38046,370307,FBV,1150
48347,444746,TAX,935
47769,45401,FGL,663
63538,678,JVE,375
9347,456774,JVH,1479
32878,182473,DSE,1076
32785,326930,WQC,1187
24313,5392,STJ,1418
52900,226870,UNX,406
8269,65437,VPG,916
48290,212283,JVW,715
4619,59237,HGY,831
42384,336719,EWW,917
10329,167276,ZGY,1397
59730,396856,EAH,316
32200,417413,TRD,727
4785,137947,RVD,36
9075,488457,JOC,84
35393,265050,IFG,915
26906,470330,LID,270
64683,245568,NBW,783
40916,211507,NVE,592
43983,430500,FPZ,817
12259,85306,ROU,1353
23586,429063,MBG,337
14252,369840,HYW,1223
63797,451591,BFW,713
25487,347101,JMB,316
3070,480506,SEM,1359
13509,462807,LVZ,67
23373,141975,MTK,747
63805,54143,WIL,513
14938,174734,OCP,1151
1450,68683,MDV,724
15437,299144,MMQ,419
48629,496242,PQG,192
20820,234393,XVS,1076
16266,334706,FWJ,279
59234,134604,CVX,993
270,360373,FJM,1480
57747,332808,HUJ,40
18157,369191,SAD,214
50331,101504,WSC,889
48572,167035,JDE,541
55722,250088,MEG,682
28870,166043,ZPL,4
25602,391942,XKV,628
44989,28259,XBM,1225
12839,92771,COX,68
45161,5230,WVJ,958
27421,50594,TSO,1234
25903,51483,GHK,1424
33533,427115,JZK,420
36892,88780,RTM,236
18972,57234,NVJ,441
19421,197680,DQY,115
12904,259560,WHK,1132
4454,380648,FRZ,409
8543,115297,FIU,285
63067,105608,YOS,815
52120,176987,ELP,832
20857,182657,QZA,1193
34316,309172,VXC,168
56376,269112,EYL,414
13996,229621,LYD,451
60490,355935,BIS,772
42490,370168,RKK,614
5845,254905,BRY,625
60529,139257,MTJ,257
1380,99409,PDM,1487
1636,149008,IUH,291
51684,213352,IFM,125
5000,126217,XFV,156
10946,289322,OHU,306
17246,420331,SVA,1236
33190,246287,RFE,732
60236,246044,SVT,1349
22323,364999,KJI,1228
31201,393562,TAJ,262
49995,102859,DTH,1059
55966,210319,UPZ,923
59048,25804,UIY,1146
25892,49276,FHY,284
40379,277255,KSS,1447
10050,212674,ICD,126
39724,1052,JWS,665
16593,458723,GCR,1327
5310,331151,NYV,131
52897,171479,CQH,381
8225,389460,RJN,11
4843,97133,DMA,417
6233,318250,XCE,235
23582,282795,WNH,1294
567,265832,CDH,1059
2667,2572,GUM,579
12359,56007,PGJ,631
17688,234003,JMM,198
2062,144213,CYP,644
4507,174068,YKI,1308
31667,462872,TRJ,957
12119,9684,BGZ,1456
6800,218101,AKO,298
9525,392895,YOQ,824
4518,201212,ROD,1059
4627,244071,ACD,922
30410,284112,UIT,362
32672,484809,VQE,668
169,60922,LIA,1249
20833,416828,RZL,566
11112,53681,MSX,1255
6138,101502,FVV,62
20715,1080,YXC,702
9964,321650,EYW,1309
51929,287019,YFN,418
16429,330818,CHQ,637
52270,4266,TDQ,196
62942,183659,CAT,1411
39911,21777,DVO,423
16901,143173,LAB,120
58059,117244,IIR,63
58925,164266,XSP,383
22310,187261,KHK,476
35671,295072,VFI,1254
49508,289982,HOR,988
41133,325421,XXG,253
50447,433229,LXP,419
15363,481931,QJY,787
54707,12934,YZR,372
12744,86059,UFF,1322
33334,363909,ZQX,679
15135,430689,VIA,1005
19243,471395,SWA,375
36922,399977,IYU,475
28900,385193,CEF,1162
24902,495826,TCJ,127
54535,59126,MBF,281
34060,69432,WEP,1382
48028,455049,UTF,1405
51357,35436,GFB,58
48344,260544,SYI,1118
64829,350945,SAZ,607
21950,256771,EXY,286
24164,275542,MHB,981
31607,286782,GWA,714
53410,347387,EFU,790
29287,195422,DIE,235
38913,154671,ORI,570
11009,211671,YLD,762
60009,385033,EPK,922
19253,325697,DMI,1115
42212,434121,EPY,143
63566,181378,JGI,1092
22205,196939,FRW,884
9284,70161,GSP,137
3032,311093,HFP,1481
2008,2938,RDQ,674
55435,310441,TGP,219
3143,382944,DYK,882
30537,262221,RYO,1087
35425,456722,NPE,488
28636,369410,GBP,1269
29376,369027,TXC,655
15774,277481,BUE,1284
18989,39514,CAZ,365
4453,127534,IHZ,138
63939,360785,ZEY,163
7539,236687,VFT,648
50301,473662,TFG,1145
42052,485610,RMF,524
19687,2926,QSE,716
50025,21864,XJP,197
43902,296804,TRG,399
58147,447290,IRZ,725
57563,438134,KTM,1078
32802,8696,LJL,733
9175,441037,JZF,642
30176,365418,GZI,983
48118,59517,XYN,1427
56921,193040,ELA,10
30705,314359,PBV,877
18801,379565,HEB,410
2095,202630,EQR,1073
46183,72980,LFB,18
14516,364567,MGB,380
60138,72596,YAG,321
19861,140605,JFM,1139
17362,211096,HMJ,859
43491,216445,WZP,416
40208,193382,CRV,837
16784,347266,LNA,466
50771,165720,RXN,281
8055,307122,XHU,58
49483,55834,MWQ,378
